,x,y,topic
3475,9.015581,10.941849,58
3476,11.642002,-0.00755819,50
3477,0.3952532,-7.734055,6
3478,10.436701,8.488111,19
3479,-6.6018257,-2.0605547,13
3480,-6.58176,-2.0720985,13
3481,0.53815883,-7.8434196,6
3482,-6.61401,-2.04366,13
3483,0.56226754,-7.824412,6
3484,5.641249,4.8455515,64
3485,10.663497,-2.1955647,100
3486,14.365433,0.38209867,22
3487,6.3018813,27.557482,0
3488,6.3478365,27.350622,0
3489,7.59147,6.4153056,55
3490,11.853563,-0.932741,48
3491,-4.5790396,-8.437892,35
3492,18.783619,-6.7890635,2
3493,7.1751275,6.2996135,-1
3494,12.227057,6.801717,114
3495,6.666741,5.1337886,-1
3496,12.084991,0.20083009,128
3497,12.104177,-0.15830354,18
3498,6.969564,6.890307,27
3499,6.3918586,5.551924,15
3500,9.143046,1.1030158,-1
3501,11.815375,7.3111506,36
3502,8.006583,4.8882494,-1
3503,7.521803,5.906434,-1
3504,7.95557,4.8513756,-1
3505,7.484809,2.180725,90
3506,11.917065,-0.8048947,-1
3507,12.054488,1.8228949,78
3508,8.01169,4.299607,26
3509,11.0078335,0.30056155,-1
3510,14.399468,0.40922263,22
3511,13.0348215,9.411579,25
3512,11.848995,0.565552,32
3513,1.2529224,5.725844,70
3514,9.8187275,0.4082849,9
3515,7.062142,3.2126102,45
3516,9.708966,0.98529196,70
3517,12.592052,0.5295092,46
3518,12.540606,-2.1034904,42
3519,13.026031,9.400205,25
3520,0.49312618,-7.8548856,6
3521,10.888795,-3.0413857,10
3522,9.515182,0.37674427,9
3523,0.49132663,-7.8315616,6
3524,13.03767,9.413496,25
3525,-6.646964,-2.0132174,13
3526,14.123891,0.32493976,104
3527,-6.5966005,-2.0626104,13
3528,12.1352625,7.907189,69
3529,-9.845867,9.931511,31
3530,11.625973,0.08903135,98
3531,14.140627,0.3442912,104
3532,-6.574821,-2.044774,13
3533,-4.5797386,-8.437931,35
3534,6.94763,5.789733,-1
3535,14.131281,0.33661976,104
3536,11.4797325,0.07804173,50
3537,12.267616,0.6137332,46
3538,9.215748,10.710609,88
3539,-0.026914354,2.5528126,33
3540,9.508484,0.39346385,9
3541,11.225266,1.7336378,20
3542,7.0238957,4.3758664,68
3543,5.647033,4.8442106,64
3544,11.890323,-0.48051748,82
3545,11.986151,1.6837932,-1
3546,10.162154,1.5735738,29
3547,-0.63308275,16.975533,11
3548,-0.43036002,3.7988503,58
3549,0.5235732,-7.905889,6
3550,-0.6904847,17.03732,11
3551,9.348353,3.699878,26
3552,11.468801,0.83755165,-1
3553,8.708034,1.2029791,7
3554,-4.574019,-8.437396,33
3555,-6.600131,-2.0671155,13
3556,18.755745,-6.7250104,2
3557,6.739989,1.5990902,127
3558,0.49893704,-7.834428,6
3559,0.4949084,-7.8435245,6
3560,0.55128795,-7.8037357,6
3561,9.349164,3.7070203,26
3562,8.075162,5.487495,8
3563,-0.66944826,17.014711,11
3564,0.5171567,-7.892073,6
3565,12.516386,0.5780942,46
3566,0.5324899,-7.8476896,6
3567,7.137571,5.939418,60
3568,0.502008,-7.848544,6
3569,0.52221566,-7.885002,6
3570,9.356575,3.6939158,26
3571,11.009663,1.7001328,20
3572,0.52660644,-7.833845,6
3573,12.126319,1.1754686,87
3574,-1.9524711,5.5726004,-1
3575,6.806234,11.790331,79
3576,9.215958,3.8615537,-1
3577,10.636532,1.0479146,133
3578,10.197473,2.84852,135
3579,18.821058,-6.759562,2
3580,0.5027518,-7.860142,6
3581,12.040281,7.147604,-1
3582,0.52241504,-7.8974876,6
3583,-7.7051377,2.4268603,5
3584,9.354007,3.6828058,26
3585,8.160859,5.7640405,8
3586,0.48093095,-7.8937445,6
3587,-4.0696883,7.3270674,14
3588,0.48655298,-7.8445077,6
3589,6.4009433,5.618276,15
3590,7.178684,5.275022,62
3591,9.31679,3.74293,26
3592,10.881629,-3.4461272,10
3593,9.924688,3.2925851,-1
3594,9.364233,3.694725,26
3595,12.871846,2.0841184,-1
3596,11.357701,1.6666483,20
3597,11.649426,1.0771043,-1
3598,9.004203,1.2734075,80
3599,9.360285,3.698006,26
3600,7.572006,7.28507,74
3601,-6.5899444,-2.0622294,13
3602,6.3088675,5.5723143,15
3603,9.358792,3.6980681,26
3604,13.659955,0.41168538,-1
3605,9.335935,3.7212188,26
3606,12.130199,1.1731808,87
3607,9.676267,1.0443659,66
3608,8.482194,4.4612775,-1
3609,-6.590601,-2.0757246,13
3610,0.664127,2.2483466,67
3611,10.97172,1.4567606,-1
3612,12.643271,2.2674236,21
3613,7.2553425,5.272092,113
3614,13.997339,0.9730597,12
3615,-6.604204,-2.0648403,13
3616,10.882514,-3.4490035,10
3617,26.84406,10.497263,1
3618,6.1438375,3.2700257,-1
3619,0.5419568,-7.9378157,6
3620,10.099519,0.18175946,9
3621,-0.014710678,3.1731174,76
3622,6.934593,5.53839,129
3623,-7.6669683,2.4501178,5
3624,0.52494913,-7.864522,6
3625,0.48262104,-7.862114,6
3626,6.5957427,4.8500986,-1
3627,6.4519744,5.6259966,15
3628,18.713024,-6.8170238,2
3629,6.5389557,6.4532475,-1
3630,6.2757707,27.382694,0
3631,12.316928,7.538009,-1
3632,9.771474,5.9233656,-1
3633,9.771834,5.9240794,-1
3634,7.760858,6.483481,-1
3635,12.316724,7.5311403,-1
3636,11.20816,1.7372946,20
3637,27.064074,10.40112,1
3638,-6.6475854,-2.0125992,13
3639,7.240859,5.893448,-1
3640,10.576559,8.604378,19
3641,18.781342,-6.7480984,2
3642,-0.03061588,2.7513978,-1
3643,-6.615413,-2.0428715,13
3644,6.191739,27.51656,0
3645,12.082234,1.8332503,78
3646,12.657157,0.41842788,46
3647,6.387319,27.437716,0
3648,14.004634,0.16658503,104
3649,12.605533,2.3219593,21
3650,-0.012191827,2.6297169,33
3651,12.333268,6.617731,137
3652,12.131705,1.2177196,87
3653,11.712568,7.357019,-1
3654,0.51243365,-7.8508573,6
3655,0.51799023,-7.926473,6
3656,0.48710322,-7.9030995,6
3657,0.5106568,-7.854044,6
3658,0.510921,-7.8327107,6
3659,0.53809464,-7.926152,6
3660,10.725002,0.47996607,120
3661,6.806212,11.790147,79
3662,7.472541,6.741932,55
3663,0.48354882,-7.8827987,6
3664,11.512776,6.1452913,-1
3665,-6.6029787,-2.0627642,13
3666,0.5469022,-7.922944,6
3667,12.773872,2.3059433,21
3668,5.9600053,4.187671,24
3669,27.049799,10.356089,1
3670,-0.6442107,17.00864,11
3671,7.6927404,3.4217608,-1
3672,10.155945,2.6304848,-1
3673,18.766905,-6.7456837,2
3674,18.71217,-6.7269845,2
3675,18.779114,-6.7156587,2
3676,6.363384,5.5476522,15
3677,11.401156,1.8833885,-1
3678,18.749521,-6.7454963,2
3679,-7.7117624,2.3696916,5
3680,18.779266,-6.746528,2
3681,18.69075,-6.8287396,2
3682,6.376816,5.583501,15
3683,7.192139,5.9106216,-1
3684,7.79649,3.4381936,106
3685,6.377959,27.37897,0
3686,12.108387,0.11208431,18
3687,7.7799883,3.4279547,106
3688,9.63299,3.0020177,56
3689,7.862639,4.894595,-1
3690,12.33877,6.6117435,137
3691,-4.5795627,-8.438085,35
3692,7.208196,5.86415,60
3693,7.2254853,6.368999,112
3694,18.65209,-6.667599,2
3695,18.776712,-6.7733126,2
3696,7.878192,6.1317115,-1
3697,18.79251,-6.8110337,2
3698,11.864671,-0.80677325,48
3699,18.80584,-6.683692,2
3700,18.76381,-6.7894645,2
3701,11.626038,7.3705916,36
3702,11.029874,1.0943425,83
3703,7.4472847,6.768607,74
3704,12.335224,6.6147065,137
3705,12.483117,0.3903918,46
3706,18.759947,-6.7530847,2
3707,18.74468,-6.746954,2
3708,11.557486,-0.5662564,82
3709,10.596691,1.6844885,29
3710,9.36979,1.2691997,80
3711,18.844603,-6.8387733,2
3712,11.311109,1.3949529,-1
3713,18.869606,-6.636509,2
3714,0.47873792,-7.819895,6
3715,-9.845841,9.931535,31
3716,-0.6356492,16.980267,11
3717,7.1831207,5.878974,-1
3718,7.8323154,4.275756,64
3719,-7.7514563,2.4464183,5
3720,0.68068314,2.2235851,67
3721,10.650693,1.6990368,110
3722,5.081407,3.4615757,134
3723,8.636843,1.2714889,7
3724,-9.845837,9.931629,31
3725,12.093305,0.10842654,-1
3726,10.262757,0.49945962,83
3727,10.642629,1.6966956,-1
3728,11.603496,0.006361845,-1
3729,11.445582,6.050386,104
3730,12.087918,1.319171,-1
3731,7.594099,5.82826,-1
3732,7.6402326,4.229328,64
3733,11.508917,7.669452,-1
3734,10.016901,1.5337834,29
3735,27.18196,10.449539,1
3736,11.909129,-0.2562034,-1
3737,11.825842,-0.2764251,-1
3738,10.125033,-0.16833788,9
3739,7.7100463,3.4334195,106
3740,12.319544,7.1248116,99
3741,10.427597,1.6613327,29
3742,8.862224,5.6429453,146
3743,6.2704263,27.414415,0
3744,12.324302,7.5248055,-1
3745,12.612838,2.3291118,-1
3746,7.7598786,6.4857936,-1
3747,9.771832,5.9244447,-1
3748,26.903488,10.310835,1
3749,6.208259,27.475431,0
3750,5.980304,3.384589,28
3751,6.36559,5.552962,15
3752,6.9031787,6.8785043,27
3753,8.739701,1.1845671,7
3754,-7.656838,2.443935,5
3755,10.877505,-3.0213926,10
3756,6.0589623,3.581873,121
3757,6.3007107,27.339067,-1
3758,9.553136,0.38427618,9
3759,6.313619,27.439035,0
3760,16.144571,-14.723666,4
3761,12.778947,2.3035455,21
3762,-9.845871,9.931378,31
3763,26.921955,10.214595,1
3764,11.367525,0.4936188,-1
3765,10.977605,1.6603948,20
3766,12.800249,0.23490633,37
3767,9.790315,-0.117245875,9
3768,26.976776,10.610526,1
3769,10.505326,-2.4904304,-1
3770,12.826498,-0.49376318,-1
3771,6.574169,4.912023,49
3772,6.2869167,27.43561,0
3773,6.286667,3.177609,-1
3774,11.829053,0.58527786,32
3775,6.106717,6.843269,41
3776,8.837274,1.0007058,7
3777,13.805422,1.029555,12
3778,5.741541,3.8589494,-1
3779,6.5565553,4.892671,49
3780,12.170282,-0.09762934,18
3781,18.748537,-6.7104855,2
3782,7.6951857,3.422387,-1
3783,8.9197,-1.0675668,122
3784,12.1850195,6.6900816,26
3785,11.655091,-0.047155146,50
3786,7.525912,5.9611764,-1
3787,18.72052,-6.847765,2
3788,18.583223,-6.5611734,2
3789,18.687195,-6.675717,2
3790,11.561426,-1.2857708,48
3791,8.427606,-0.7003845,16
3792,18.837353,-6.6393003,2
3793,18.792747,-6.7807136,2
3794,18.729929,-6.7020144,2
3795,8.433508,-0.72584534,16
3796,-9.845058,9.9297285,31
3797,18.651388,-6.7061276,2
3798,18.726875,-6.8224897,2
3799,7.072113,5.3061047,62
3800,6.1631327,6.3950415,54
3801,6.984857,2.96896,17
3802,8.186912,5.8415356,8
3803,7.52858,3.1822515,45
3804,9.0157,10.941847,58
3805,7.165199,3.5799365,53
3806,9.873683,-2.651211,23
3807,5.8300157,2.8092504,126
3808,3.1871285,7.2272573,107
3809,7.0373993,5.64745,-1
3810,10.346308,8.423229,19
3811,6.916679,2.8892112,17
3812,9.84831,-4.5430174,93
3813,6.409556,5.6501675,15
3814,10.346662,2.5698524,-1
3815,6.180168,6.38125,54
3816,6.3432317,5.574997,15
3817,6.806272,11.790309,79
3818,3.8399625,3.8848438,-1
3819,7.0407286,4.363857,68
3820,5.7895336,3.1505985,28
3821,8.814042,1.0328107,7
3822,9.972754,-2.589663,23
3823,5.831387,2.7934275,126
3824,12.274459,2.054995,109
3825,8.53573,5.2387657,115
3826,6.6848016,5.1680317,-1
3827,18.777195,-6.76723,2
3828,12.409542,0.6493253,-1
3829,12.233919,6.818438,114
3830,9.719699,0.35007262,9
3831,18.694437,-6.7913795,2
3832,6.076356,3.141274,-1
3833,7.3303547,3.2953193,45
3834,6.335744,27.472801,0
3835,11.651306,1.3437545,-1
3836,14.4114,0.39299116,22
3837,7.2128563,4.6965485,34
3838,11.690325,7.4743385,36
3839,-7.724355,2.4134848,5
3840,7.077363,5.961112,-1
3841,6.8061285,11.790358,79
3842,18.694387,-6.8246317,2
3843,7.4879446,3.6115258,145
3844,7.533617,3.1754568,45
3845,14.4306755,0.43776488,22
3846,10.859176,-3.0072002,10
3847,6.213163,27.444738,0
3848,12.819546,2.2192075,21
3849,10.593034,8.620854,19
3850,-0.62649345,17.024534,11
3851,7.2656403,3.5704157,-1
3852,7.4798765,6.184418,-1
3853,27.00238,10.571148,1
3854,9.905717,-2.6277502,23
3855,6.681403,5.1055336,-1
3856,12.128689,1.6595757,-1
3857,11.772391,1.6440165,-1
3858,12.305039,1.6494018,-1
3859,10.890754,-0.5830365,-1
3860,5.8660274,5.644926,81
3861,12.544575,-2.1079843,42
3862,10.319617,-2.3754141,23
3863,7.502839,5.6515613,-1
3864,7.4313354,5.7742,-1
3865,7.541365,5.6873493,-1
3866,6.352459,27.421463,0
3867,5.07555,3.4413736,134
3868,11.586799,6.253272,86
3869,6.0605316,3.6221526,121
3870,6.352142,27.407476,0
3871,26.896713,10.227572,1
3872,12.092956,7.7824144,69
3873,6.2472095,27.416275,0
3874,18.733763,-6.7857957,2
3875,10.930188,1.6948812,-1
3876,6.407427,5.6112638,15
3877,18.699247,-6.7894883,2
3878,26.931614,10.105415,1
3879,6.513445,5.4721403,-1
3880,27.061026,10.395222,1
3881,8.574758,4.868439,95
3882,27.146242,10.363365,1
3883,18.715946,-6.727824,2
3884,26.77419,10.458017,1
3885,26.973259,10.27428,1
3886,-9.845869,9.931493,31
3887,5.9492183,4.2079177,24
3888,27.085552,10.529912,1
3889,7.4939156,5.979438,-1
3890,-0.03072327,2.5620656,33
3891,6.534172,5.528189,15
3892,26.885742,10.28789,1
3893,26.974325,10.495127,1
3894,8.569375,4.8686447,95
3895,27.13084,10.372835,1
3896,6.2891617,27.591404,0
3897,6.9946356,6.8457537,27
3898,27.154196,10.567015,1
3899,6.3688846,27.449347,0
3900,6.220358,27.64408,0
3901,18.75273,-6.700433,2
3902,26.962532,10.162706,1
3903,7.109562,3.5094988,53
3904,6.706616,3.5717642,-1
3905,12.544514,-2.1067166,42
3906,6.3771267,27.364185,0
3907,10.479916,8.524007,19
3908,8.974724,0.7940074,7
3909,11.041322,1.5076301,-1
3910,0.66525406,2.2391806,67
3911,11.881127,0.53061634,-1
3912,13.382447,-1.1086642,105
3913,11.817337,7.8557925,59
3914,-0.5942569,16.977276,11
3915,11.820541,7.8622103,-1
3916,22.759628,3.6855476,3
3917,6.386427,27.550838,0
3918,11.08115,1.7047923,20
3919,10.705912,1.73404,110
3920,11.280584,6.9704022,-1
3921,11.26545,6.9578547,-1
3922,8.949022,-1.1042628,3
3923,11.286355,6.9810777,-1
3924,11.266269,6.955397,-1
3925,11.910959,1.6034065,-1
3926,11.97965,7.0053167,-1
3927,14.293835,-0.27615252,136
3928,11.922999,7.227927,-1
3929,6.3497667,6.3422475,-1
3930,11.7978115,7.8397236,59
3931,7.6598473,5.9423814,-1
3932,7.098692,5.268952,62
3933,6.3460765,5.538293,15
3934,11.715052,7.27709,36
3935,6.1269283,4.725326,49
3936,11.680937,7.479208,36
3937,6.1357346,4.7246785,49
3938,18.777027,-6.7566104,2
3939,7.6305113,5.960561,-1
3940,18.72676,-6.688259,2
3941,9.776169,0.3635415,9
3942,8.056063,5.8394036,8
3943,14.2320385,-0.24387532,136
3944,12.450856,0.9087753,130
3945,14.293472,-0.2763549,136
3946,5.3809757,5.7132473,38
3947,5.638575,4.840861,125
3948,6.470428,27.533102,0
3949,18.792377,-6.7563295,2
3950,10.592696,8.621099,19
3951,8.504044,4.8114753,84
3952,11.865553,7.721801,141
3953,7.5729136,6.1179724,43
3954,12.549191,-2.1048498,42
3955,7.9946456,6.1099114,8
3956,-4.07089,7.320382,14
3957,6.3770967,27.48285,0
3958,6.140049,4.729436,49
3959,9.23734,1.1963474,80
3960,26.852869,10.4513445,1
3961,18.684282,-6.742723,2
3962,12.153494,-0.002775491,18
3963,-9.845879,9.931486,31
3964,6.538074,3.7092738,-1
3965,6.7678404,-1.3667606,92
3966,12.028258,7.149383,-1
3967,22.421873,4.026411,9
3968,6.4616127,27.23151,0
3969,-9.845984,9.930914,31
3970,13.776115,-0.24166963,44
3971,6.552735,4.0496187,19
3972,6.2802205,27.552958,0
3973,10.080007,4.8158226,73
3974,13.760861,-0.2317737,44
3975,10.981418,-2.1560054,100
3976,2.9596782,0.59106666,34
3977,26.970299,10.454373,1
3978,7.6877823,6.5119023,55
3979,-7.6871214,2.3687713,5
3980,-4.581595,-8.436362,35
3981,7.151468,3.0684032,-1
3982,2.9654179,0.5969681,34
3983,6.30728,27.416136,0
3984,11.490312,-2.838938,102
3985,2.9883873,0.61998624,34
3986,9.727664,0.24370323,9
3987,9.848295,-4.5431695,93
3988,6.132988,4.7228894,49
3989,14.299633,-0.28186396,136
3990,10.87355,-3.0242524,10
3991,6.22085,27.51801,0
3992,-0.6310447,16.99944,11
3993,6.764412,6.6224275,-1
3994,0.64997905,2.2510848,67
3995,26.728706,10.327385,1
3996,6.295069,27.643496,0
3997,6.1087995,4.7437487,49
3998,7.185117,4.919751,111
3999,10.641989,0.5257319,120
4000,6.966689,6.8834,27
4001,0.12181988,2.891943,-1
4002,6.3416758,5.549688,15
4003,5.3666706,5.7092557,38
4004,7.13488,3.510557,53
4005,11.77013,7.5477734,36
4006,6.8202868,3.3830085,40
4007,7.440951,6.3215003,-1
4008,2.0171041,11.560132,-1
4009,-0.10984684,16.625858,124
4010,7.1669173,5.831614,-1
4011,11.801289,0.75564104,-1
4012,9.84835,-4.542654,93
4013,6.372055,27.395222,0
4014,6.2921643,27.571253,0
4015,5.046196,4.021243,30
4016,6.2303457,27.475355,0
4017,5.051059,4.020043,30
4018,12.208156,2.3446558,-1
4019,6.2983327,27.448767,0
4020,22.712,3.7743165,3
4021,6.4093146,27.380041,0
4022,-4.0779223,7.3114777,14
4023,6.228189,27.411253,0
4024,14.224918,-0.25410542,136
4025,7.014498,2.8876834,-1
4026,22.821083,3.684107,3
4027,22.608824,3.5804722,3
4028,6.8116603,3.2114542,40
4029,6.3262205,27.324696,0
4030,7.4805913,3.1985352,45
4031,6.072395,27.461739,0
4032,0.17754135,2.4231982,-1
4033,6.7769003,3.2958586,40
4034,5.9169827,4.171556,24
4035,12.334028,6.616602,137
4036,12.262358,1.6438395,-1
4037,7.2615347,5.836315,-1
4038,11.485282,0.07056294,50
4039,-0.68429625,17.034319,11
4040,2.9656808,0.5970222,34
4041,6.240875,27.253748,0
4042,11.481899,-2.8237379,102
4043,9.87302,-2.6505337,23
4044,-9.845216,9.931709,31
4045,7.5273952,6.6680164,55
4046,6.1815276,3.1841524,-1
4047,6.1572742,27.465332,0
4048,-7.7200575,2.4206014,5
4049,2.9876666,0.6190796,34
4050,12.300772,2.4101276,-1
4051,11.468708,-2.8247368,102
4052,27.05664,10.5051,1
4053,9.291293,3.6673193,26
4054,11.104435,7.558379,6
4055,18.74905,-6.8181047,2
4056,11.627369,-1.1525682,48
4057,26.905468,10.10798,1
4058,8.848629,1.1042519,7
4059,-4.087222,7.305731,14
4060,2.9833007,0.6151183,34
4061,11.115548,7.556894,6
4062,6.123755,27.606426,0
4063,22.724411,3.7719784,3
4064,7.250895,6.299804,112
4065,-4.1058764,7.281282,10
4066,0.667442,2.2368817,67
4067,9.662762,0.28874448,-1
4068,-4.5791965,-8.438538,35
4069,18.64494,-6.664362,2
4070,26.923061,10.419379,1
4071,8.194315,6.179649,-1
4072,14.30467,-0.2869167,136
4073,22.704828,3.632526,3
4074,-0.631648,17.005138,11
4075,10.790812,-2.2202208,100
4076,6.4157825,27.498665,0
4077,10.87806,-3.0025253,10
4078,9.234428,0.45638812,61
4079,6.317435,27.39343,0
4080,9.73844,0.34444225,9
4081,11.563222,0.70841116,32
4082,7.8512154,4.2846007,64
4083,-0.05818241,3.2472339,-1
4084,6.717362,-1.3906131,92
4085,6.353822,5.538735,15
4086,12.824986,0.21059322,37
4087,5.1452675,3.9935575,30
4088,8.120399,3.460161,91
4089,12.119083,-0.16806817,18
4090,6.7064185,-1.4013964,92
4091,5.8875656,5.636004,81
4092,11.630942,7.2622743,36
4093,6.919412,5.895625,-1
4094,11.853582,0.2793557,32
4095,10.592845,8.620136,19
4096,11.611659,7.337365,36
4097,11.914231,1.7939975,78
4098,6.7061877,-1.4011042,92
4099,11.608734,7.366886,36
4100,7.0913615,5.2401204,62
4101,12.837491,-0.31332618,-1
4102,26.747238,10.349547,1
4103,26.816486,10.49622,1
4104,6.391573,27.401398,0
4105,-9.846891,9.930655,31
4106,7.6267605,7.316969,74
4107,7.355986,5.584461,131
4108,11.812138,0.68361604,-1
4109,11.566986,0.7180842,32
4110,12.291202,0.077641144,-1
4111,10.3085165,1.6334925,-1
4112,7.611505,5.612646,138
4113,0.0066205184,2.896181,-1
4114,-4.5793514,-8.437643,35
4115,0.5278496,-7.8307767,6
4116,8.006364,5.531952,8
4117,-0.017020024,3.1901526,76
4118,6.439951,4.6752057,-1
4119,7.1770205,2.6943285,17
4120,7.177586,2.6927247,17
4121,6.4816823,4.2649164,25
4122,9.487185,3.1833844,56
4123,5.611723,5.570936,38
4124,6.2615924,27.486021,0
4125,11.515754,0.24308673,98
4126,12.858382,-0.40516236,94
4127,10.487387,-2.595713,-1
4128,5.913407,3.15059,28
4129,-4.5792146,-8.438339,35
4130,-9.84572,9.931456,31
4131,26.804848,10.214884,1
4132,-0.6312514,16.979338,11
4133,-9.845735,9.931435,31
4134,26.774807,10.500318,1
4135,7.237984,4.685127,-1
4136,-9.84574,9.931382,31
4137,11.467597,0.75368166,80
4138,6.4718146,27.465836,0
4139,11.052212,-2.5103533,10
4140,22.681149,3.789315,3
4141,-4.0060487,7.2729697,14
4142,6.318738,27.436869,0
4143,9.734373,0.33288893,9
4144,9.217661,0.4835437,61
4145,8.764324,5.673443,146
4146,27.1939,10.45482,1
4147,7.714497,3.431676,106
4148,0.20786595,2.8302557,140
4149,27.112278,10.41679,1
4150,5.432487,3.8873606,30
4151,-4.579978,-8.43456,35
4152,6.382471,4.664173,68
4153,14.350865,0.38619712,2
4154,22.764366,3.7419693,3
4155,6.952366,5.553991,129
4156,27.119806,10.389388,1
4157,-4.068596,7.322781,14
4158,0.20729269,2.830181,140
4159,6.3882165,27.443707,0
4160,26.848377,10.233987,1
4161,5.382753,5.714571,38
4162,8.4731245,5.026727,95
4163,7.4968953,2.16826,90
4164,13.683168,-1.5092794,47
4165,6.806289,11.790305,79
4166,13.683566,-1.5097867,47
4167,10.939888,0.76822925,83
4168,10.942768,1.946791,139
4169,8.072446,5.921648,8
4170,12.377002,1.16322,98
4171,10.987061,0.98554903,83
4172,13.683469,-1.5099107,47
4173,12.29811,1.6271623,-1
4174,8.126348,5.8117433,8
4175,8.225818,4.869128,84
4176,5.9815445,3.2805495,-1
4177,12.387771,1.177542,98
4178,5.881602,4.200388,24
4179,7.9468865,5.972265,-1
4180,7.650724,6.1744776,43
4181,10.96759,1.943024,139
4182,-0.021888616,2.5522802,33
4183,8.540904,4.8550158,95
4184,3.1867564,7.227227,107
4185,0.26395357,2.885621,-1
4186,10.746036,2.544703,57
4187,11.044983,0.9930458,83
4188,8.574162,1.2941519,7
4189,12.00871,7.53554,-1
4190,7.5661883,5.888894,-1
4191,9.679435,0.36102483,9
4192,12.341788,0.5968084,-1
4193,7.0733852,3.2549603,45
4194,7.512909,2.1514587,90
4195,7.5492115,5.557092,138
4196,12.135973,1.1742582,87
4197,9.160013,5.786551,97
4198,12.466649,0.64188963,29
4199,10.916401,1.9860146,139
4200,12.038843,1.1519843,-1
4201,8.0576935,5.496804,8
4202,6.8807807,3.074811,17
4203,11.217761,7.5771155,133
4204,10.247442,3.4255068,63
4205,12.125244,0.125528,-1
4206,12.117861,1.1802042,87
4207,6.8726974,3.0786998,-1
4208,7.240646,5.2463083,-1
4209,11.718891,7.312045,36
4210,12.138221,0.030373473,18
4211,11.059759,0.7563043,83
4212,10.25658,3.4254866,63
4213,6.9994287,2.8456695,17
4214,6.317543,27.374945,0
4215,6.376483,27.512928,0
4216,0.659644,2.2462254,67
4217,-0.024561485,2.8038204,-1
4218,-4.027763,7.2908196,14
4219,12.08783,0.055774134,18
4220,7.140029,3.314841,-1
4221,6.502701,27.482235,0
4222,13.913006,1.1698195,12
4223,12.572976,2.3408892,-1
4224,7.2148147,3.2693872,-1
4225,8.834143,1.0602131,7
4226,6.806228,11.790192,79
4227,11.988714,-0.1432567,-1
4228,12.132731,0.29184577,-1
4229,13.91607,1.1642052,12
4230,12.015079,-0.21090335,18
4231,6.18133,27.51183,0
4232,18.671457,-6.7302017,2
4233,7.1243806,3.5223382,53
4234,0.18606837,2.9181619,-1
4235,10.705072,1.7933708,110
4236,7.095502,5.6462517,-1
4237,8.463544,4.469975,-1
4238,12.121651,0.055459674,18
4239,12.105412,-0.18608157,18
4240,18.729069,-6.740987,2
4241,8.318915,-0.7396752,16
4242,6.7998056,3.3846498,18
4243,6.287184,27.467659,0
4244,12.432912,0.77846205,130
4245,8.813957,1.0480115,7
4246,5.0492435,4.0202055,30
4247,5.9448857,4.208835,24
4248,10.1581955,0.39511892,-1
4249,8.569545,5.227764,115
4250,12.106941,-0.09959107,18
4251,12.121481,-0.059546396,18
4252,0.27744913,2.4053094,-1
4253,18.652313,-6.5303183,2
4254,12.065036,7.9233127,69
4255,12.487233,0.53388184,46
4256,9.570093,0.41530418,9
4257,11.293003,0.46878028,-1
4258,7.6871185,6.2838993,43
4259,12.29099,6.6816735,-1
4260,13.937357,1.1257169,12
4261,26.809843,10.331113,1
4262,6.0756073,3.576846,121
4263,6.3190293,27.337627,0
4264,13.91337,1.1530792,12
4265,12.406365,1.9108508,-1
4266,11.691346,-0.36839265,-1
4267,8.842327,1.0990465,7
4268,-0.61667585,16.97057,11
4269,0.6632016,2.23413,67
4270,6.3060365,27.34545,0
4271,13.932203,1.180914,12
4272,1.9603223,11.606408,39
4273,9.94431,-0.18610194,9
4274,11.548537,0.71990275,32
4275,8.818182,5.6799355,146
4276,6.36674,27.35008,0
4277,7.020755,6.0381603,60
4278,8.009125,5.7428555,8
4279,9.657946,0.32742676,9
4280,6.801824,5.569507,129
4281,7.1302304,6.066527,60
4282,7.050186,6.032787,60
4283,10.849306,2.1632264,-1
4284,6.1953497,6.3897967,54
4285,3.825974,3.886905,117
4286,6.367409,5.5451,15
4287,10.8685665,1.9172621,139
4288,12.768817,-0.27088317,94
4289,-7.727021,2.4258032,5
4290,11.070888,-0.5247519,-1
4291,9.166267,0.6718472,7
4292,12.065521,7.7512536,69
4293,12.060827,7.7451572,69
4294,12.403726,7.3213363,51
4295,10.158683,0.3038543,9
4296,5.074656,3.4341416,134
4297,7.348841,6.1039386,132
4298,12.402624,7.2956767,51
4299,7.6064863,5.5923977,138
4300,11.750566,0.19603835,-1
4301,9.831636,0.4407644,9
4302,-7.6942334,2.3824577,5
4303,9.945913,-0.18416896,9
4304,6.4189806,27.272024,0
4305,9.771825,5.923917,-1
4306,7.758915,6.4836187,-1
4307,12.318434,7.5306587,-1
4308,12.383655,7.2824993,51
4309,12.062878,7.7487097,69
4310,10.705681,1.7273278,110
4311,12.071536,7.7696877,69
4312,18.743048,-6.7713,2
4313,16.172632,-14.754743,4
4314,26.903564,10.3945,1
4315,5.07364,3.442441,134
4316,12.206509,6.6965613,47
4317,13.640397,-0.3865362,44
4318,6.385031,27.477892,0
4319,18.737402,-6.756,2
4320,-0.05083877,0.99657893,52
4321,18.696314,-6.7755814,2
4322,22.70983,3.6827936,3
4323,27.25697,10.371185,1
4324,8.509689,1.3322712,7
4325,6.2000065,2.9284704,-1
4326,16.176537,-14.755994,4
4327,27.114737,10.445917,1
4328,7.123314,3.279118,45
4329,6.819152,3.2888649,-1
